month,SPI=-2.0,SPI=-1.5,SPI=-1.0,SPI=+1.0,SPI=+1.5,SPI=+2.0,SPI=+4.0
216.0,19.976903523667964,28.048288950254737,38.24205534515346,104.65391478569738,128.5639092294293,155.68011318967822,155.68011318967822
217.0,22.24989256978979,30.220326826061637,40.05278356417381,101.4207274981683,122.97638562942512,147.24375034585316,147.24375034585316
218.0,25.405004869517004,33.1391278725324,42.41271291738939,97.2914091855808,115.95798374668489,136.76794506858428,136.76794506858428
219.0,25.755082708870223,33.59105007593627,42.98582449051993,98.57125820692374,117.47602311596881,138.55076679734648,138.55076679734648
220.0,26.07668884412467,34.21604516526867,44.01586357865033,102.46432935723634,122.44151117553602,144.7458049522662,144.7458049522662
221.0,26.67504463789014,34.85719745330001,44.68011639539501,102.94622696904294,122.79385185992288,144.93041739852308,144.93041739852308
222.0,26.26677156125408,34.54132846500071,44.51930906256116,104.20428102666614,124.64069877953695,147.4703066143274,147.4703066143274
223.0,26.586445432455523,35.00172975727736,45.15755922456492,105.99858126103082,126.85021683970972,150.15031962030469,150.15031962030469
224.0,26.587517978497207,34.97729240812834,45.09708774374352,105.6628963523403,126.40775525782229,149.58427131378872,149.58427131378872
225.0,26.732327542502052,34.92991087260375,44.77093206293307,103.13965912800629,123.02123559202187,145.19532281621946,145.19532281621946
226.0,26.109581498769654,34.31448562854205,44.20440319208547,103.31660003409469,123.54723327906508,146.14364196149472,146.14364196149472
227.0,26.822844613440523,35.04187483544037,44.907397537889615,103.40742438466268,123.33076793116584,145.55042080919205,145.55042080919205
228.0,25.358072169975873,33.751059398606714,43.957981863950906,105.9937080383543,127.44212452786205,151.4734759049457,151.4734759049457
229.0,24.925038335077854,33.18868976427267,43.24130427397486,104.37311827477536,125.51609677444053,149.20764621432966,149.20764621432966
